experiment,model,task_count,concurrency,delay_ms,repeat_id,wall_time_s,throughput_ops,avg_cpu_percent,peak_rss_mb
sleep_io,asyncio,1000,1000,10,3,0.025001899999551824,39996.96023173942,0.0,89.84375
sleep_io,threadpool,5000,300,10,3,0.23794449999877543,21013.303522568214,53.220000000000006,113.6171875
sleep_io,asyncio,5000,5000,10,3,0.05939819999912288,84177.63501375183,0.0,90.71484375
sleep_io,threadpool,10000,300,10,3,0.4715646000004199,21206.00231652481,65.62,116.03515625
sleep_io,asyncio,10000,10000,10,3,0.12622229999942647,79225.30329462732,50.4,90.43359375
sleep_io,threadpool,100,300,50,3,0.06790189999992435,1472.71284014308,16.6,98.265625
sleep_io,asyncio,100,100,50,3,0.06439279999904102,1552.9686549037979,0.0,91.13671875
sleep_io,threadpool,1000,300,50,3,0.22595990000081656,4425.564004924707,26.639999999999997,111.59765625
sleep_io,asyncio,1000,1000,50,3,0.06578430000081426,15201.195421819832,16.6,91.171875
sleep_io,threadpool,5000,300,50,3,0.9065606000003754,5515.3510973209395,12.916666666666666,114.35546875
sleep_io,asyncio,5000,5000,50,3,0.10652359999949113,46937.95553308268,37.8,90.94140625
sleep_io,threadpool,10000,300,50,3,1.7737914999997884,5637.641177106325,17.74857142857143,116.65625
sleep_io,asyncio,10000,10000,50,3,0.1459279000009701,68526.99175369152,58.26666666666667,90.85546875
sleep_io,threadpool,100,300,100,3,0.11980480000056559,834.6910975146898,11.066666666666668,97.01953125
sleep_io,asyncio,100,100,100,3,0.10548149999885936,948.0335414369473,0.0,90.015625
sleep_io,threadpool,1000,300,100,3,0.4231787999997323,2363.067337023104,11.322222222222223,110.5625
sleep_io,asyncio,1000,1000,100,3,0.12104840000029071,8261.158346558883,0.0,90.28515625
sleep_io,threadpool,5000,300,100,3,1.7607478000008996,2839.7025400216007,9.268571428571429,112.64453125
sleep_io,asyncio,5000,5000,100,3,0.1948376999989705,25662.38464130104,38.975,89.78515625
sleep_io,threadpool,10000,300,100,3,3.45425460000115,2894.980584232752,15.411764705882353,116.2421875
sleep_io,asyncio,10000,10000,100,3,0.18730219999997644,53389.655860962965,45.7,91.15625
